"[0, 2, 0, 0, 1]","[[8.92280418, 8.16119162, 7.40965507]]","[[0.00000000e+00, 2.09516919e+01, 0.00000000e+00, 4.64915244e-02]
, [5.17454469e+00, 2.28412865e+00, 8.97775825e-04, 1.52143909e-04]
, [2.12287922e+00, 4.82549119e-01, 8.78584709e-05, 3.19831026e-06]]"
"[0, 2, 0, 1, 0]","[[8.92750069, 8.15545192, 7.40594324]]","[[0.00000000e+00, 1.61073063e+01, 0.00000000e+00, 2.65197025e-02]
, [5.31998561e+00, 2.08064167e+00, 9.72049439e-04, 1.28426889e-04]
, [2.30881409e+00, 7.61684349e-01, 1.29777367e-04, 1.10228092e-05]]"
"[0, 2, 0, 1, 1]","[[8.92546485, 8.30811881, 7.4530617, ]]","[[0.00000000e+00, 1.59881012e+01, 0.00000000e+00, 2.67442176e-02]
, [5.52912079e+00, 1.91020858e+00, 7.52280135e-04, 8.09536484e-05]
, [2.12805821e+00, 4.71561466e-01, 6.99053656e-05, 2.79854371e-06]]"
"[0, 2, 1, 0, 0]","[[8.92373672, 8.19147964, 7.2045082, ]]","[[0.00000000e+00, 1.80741389e+01, 0.00000000e+00, 3.30695837e-02]
, [4.90595575e+00, 3.17468679e+00, 6.80202693e-04, 2.63803914e-04]
, [1.68105005e+00, 4.06408894e-01, 4.49707832e-05, 2.43331795e-06]]"
"[0, 2, 1, 0, 1]","[[8.92417497, 8.21278031, 7.19713955]]","[[0.00000000e+00, 1.59283769e+01, 0.00000000e+00, 2.54600748e-02]
, [5.36461373e+00, 1.96705084e+00, 9.15354342e-04, 9.31794640e-05]
, [1.86248833e+00, 3.26110732e-01, 1.04156509e-04, 1.59045433e-06]]"
"[0, 2, 1, 1, 0]","[[8.92420126, 8.18595562, 7.3765013, ]]","[[0.00000000e+00, 1.82500525e+01, 0.00000000e+00, 3.45474131e-02]
, [5.48331813e+00, 1.90613262e+00, 1.09471285e-03, 9.04686280e-05]
, [2.36588752e+00, 4.34595897e-01, 1.63208341e-04, 3.10881483e-06]]"
"[0, 2, 1, 1, 1]","[[8.92453687, 8.18472116, 7.1900305, ]]","[[0.00000000e+00, 2.66574012e+01, 0.00000000e+00, 7.95436053e-02]
, [4.97630433e+00, 2.05485172e+00, 7.32145994e-04, 1.09998322e-04]
, [1.96430278e+00, 5.54901003e-01, 9.14747342e-05, 6.29462098e-06]]"
"[0, 2, 2, 0, 0]","[[8.92496922, 8.33092401, 7.44752494]]","[[0.00000000e+00, 1.65989968e+01, 0.00000000e+00, 2.90866704e-02]
, [5.50200450e+00, 1.59871851e+00, 7.62912329e-04, 5.18007163e-05]
, [2.42846364e+00, 4.84678705e-01, 1.18421144e-04, 3.19594541e-06]]"
"[0, 2, 2, 0, 1]","[[8.92815796, 8.26322481, 7.32146053]]","[[0.00000000e+00, 2.12712113e+01, 0.00000000e+00, 4.82463089e-02]
, [5.49164113e+00, 2.43755285e+00, 8.39453139e-04, 1.45949628e-04]
, [2.09038143e+00, 4.56609677e-01, 1.01507250e-04, 3.07771285e-06]]"
"[0, 2, 2, 1, 0]","[[8.91912441, 8.14188343, 7.45298807]]","[[0.00000000e+00, 1.73089814e+01, 0.00000000e+00, 3.13252653e-02]
, [5.09362296e+00, 2.07227073e+00, 9.39901044e-04, 1.21228342e-04]
, [2.33531827e+00, 4.89928581e-01, 1.23741328e-04, 3.35508207e-06]]"
"[0, 2, 2, 1, 1]","[[8.92982741, 8.33329358, 7.37325821]]","[[0.00000000e+00, 1.67287346e+01, 0.00000000e+00, 2.93775366e-02]
, [5.74787031e+00, 2.05544557e+00, 8.34328422e-04, 8.93580867e-05]
, [2.19182135e+00, 4.24731930e-01, 1.06242626e-04, 2.98278023e-06]]"
"[1, 0, 0, 0, 0]","[[8.92040705, 8.00873283, 6.93688801]]","[[0.00000000e+00, 1.77893229e+01, 0.00000000e+00, 3.10887969e-02]
, [4.29008431e+00, 2.04534451e+00, 5.89516845e-04, 1.10406277e-04]
, [1.65061049e+00, 5.40576210e-01, 8.60542445e-05, 4.71305447e-06]]"
"[1, 0, 0, 0, 1]","[[8.92011671, 8.12839404, 7.28257241]]","[[0.00000000e+00, 1.95654774e+01, 0.00000000e+00, 3.93251897e-02]
, [5.07521515e+00, 3.47829393e+00, 9.30978676e-04, 3.68127340e-04]
, [1.85856390e+00, 5.57044786e-01, 6.49797171e-05, 4.38961908e-06]]"
"[1, 0, 0, 1, 0]","[[8.9176064, 8.17811688, 7.3126688, ]]","[[0.00000000e+00, 2.06259822e+01, 0.00000000e+00, 4.41461520e-02]
, [5.07286016e+00, 2.69202973e+00, 7.70912792e-04, 1.98854692e-04]
, [1.95767054e+00, 6.80479230e-01, 8.04626485e-05, 7.33587829e-06]]"
"[1, 0, 0, 1, 1]","[[8.92420252, 8.0457919, 7.31456825]]","[[0.00000000e+00, 1.54283243e+01, 0.00000000e+00, 2.36847545e-02]
, [5.13096488e+00, 1.88293977e+00, 1.13316205e-03, 1.14407808e-04]
, [2.07663744e+00, 6.73914536e-01, 8.95527685e-05, 6.52043638e-06]]"
"[1, 0, 1, 0, 0]","[[8.92419589, 8.09921602, 7.20089306]]","[[0.00000000e+00, 1.38612381e+01, 0.00000000e+00, 1.86874852e-02]
, [4.55074287e+00, 1.92240236e+00, 6.33663019e-04, 9.45972164e-05]
, [1.86494432e+00, 4.90525334e-01, 8.19745028e-05, 3.78463494e-06]]"
"[1, 0, 1, 0, 1]","[[8.92731593, 8.19295176, 7.31884052]]","[[0.00000000e+00, 1.29764048e+01, 0.00000000e+00, 1.65046779e-02]
, [5.44379478e+00, 2.44025873e+00, 9.43307132e-04, 1.63427445e-04]
, [2.38585750e+00, 6.55969225e-01, 1.60591374e-04, 8.64835140e-06]]"
"[1, 0, 1, 1, 0]","[[8.92232225, 8.21840756, 7.32884581]]","[[0.00000000e+00, 1.92145276e+01, 0.00000000e+00, 3.83492659e-02]
, [5.24224484e+00, 2.33257493e+00, 8.52894408e-04, 1.31294178e-04]
, [1.97301579e+00, 3.69464873e-01, 7.73513727e-05, 1.69065602e-06]]"
"[1, 0, 1, 1, 1]","[[8.91777751, 8.20159899, 7.18283112]]","[[0.00000000e+00, 2.35962839e+01, 0.00000000e+00, 6.01249898e-02]
, [5.10031341e+00, 2.88679041e+00, 8.05265978e-04, 2.27764970e-04]
, [1.94311171e+00, 5.71278379e-01, 1.10108798e-04, 5.74283251e-06]]"
"[1, 0, 2, 0, 0]","[[8.92237496, 8.20926978, 7.31972282]]","[[0.00000000e+00, 1.77799173e+01, 0.00000000e+00, 3.21247126e-02]
, [5.09297399e+00, 2.08812402e+00, 7.83964012e-04, 1.14277699e-04]
, [2.04553998e+00, 4.85114214e-01, 8.56798037e-05, 3.27244229e-06]]"
"[1, 0, 2, 0, 1]","[[8.92429676, 8.1832596, 7.08219039]]","[[0.00000000e+00, 1.65841336e+01, 0.00000000e+00, 2.80382610e-02]
, [5.15239531e+00, 2.43852970e+00, 8.55614709e-04, 1.63809046e-04]
, [1.87137677e+00, 6.06523843e-01, 1.18641117e-04, 8.63158912e-06]]"
"[1, 0, 2, 1, 0]","[[8.92353217, 8.16795851, 7.385628, ]]","[[0.00000000e+00, 1.68033174e+01, 0.00000000e+00, 2.90212753e-02]
, [4.91356821e+00, 2.11476214e+00, 7.08392975e-04, 1.12383302e-04]
, [1.96719546e+00, 5.78228375e-01, 6.72824133e-05, 4.44654300e-06]]"
"[1, 0, 2, 1, 1]","[[8.92306988, 8.16305954, 7.28374362]]","[[0.00000000e+00, 1.55000571e+01, 0.00000000e+00, 2.43849542e-02]
, [5.14934551e+00, 1.82131756e+00, 8.37464786e-04, 8.77716642e-05]
, [2.27060727e+00, 3.91044694e-01, 1.49362558e-04, 2.69144755e-06]]"
"[1, 1, 0, 0, 0]","[[8.92285399, 8.01033126, 7.168241, ]]","[[0.00000000e+00, 1.57819146e+01, 0.00000000e+00, 2.38856564e-02]
, [4.87440553e+00, 1.83306566e+00, 1.08513759e-03, 1.07584301e-04]
, [1.96578490e+00, 4.43612740e-01, 1.08423194e-04, 3.23640967e-06]]"
"[1, 1, 0, 0, 1]","[[8.92159117, 8.12686916, 7.18353588]]","[[0.00000000e+00, 1.91482026e+01, 0.00000000e+00, 3.75978536e-02]
, [5.24508629e+00, 2.35200216e+00, 9.91614681e-04, 1.67913837e-04]
, [2.00780707e+00, 4.78159239e-01, 8.76591729e-05, 3.24381381e-06]]"
"[1, 1, 0, 1, 0]","[[8.91881174, 8.22132675, 7.14591211]]","[[0.00000000e+00, 1.71674155e+01, 0.00000000e+00, 2.96466424e-02]
, [4.84028197e+00, 2.31673226e+00, 7.42747709e-04, 1.31377074e-04]
, [1.82748895e+00, 4.30635079e-01, 7.68903184e-05, 2.85168790e-06]]"
"[1, 1, 0, 1, 1]","[[8.92664344, 8.18326698, 7.37133585]]","[[0.00000000e+00, 2.41031456e+01, 0.00000000e+00, 6.48039032e-02]
, [5.61020731e+00, 3.07431766e+00, 1.03751771e-03, 2.86196657e-04]
, [2.36798272e+00, 5.16357410e-01, 1.24558980e-04, 4.79976822e-06]]"
"[1, 1, 1, 0, 0]","[[8.92313427, 8.22414182, 7.24490032]]","[[0.00000000e+00, 2.01159385e+01, 0.00000000e+00, 4.31092295e-02]
, [5.30483277e+00, 2.10918317e+00, 8.43100385e-04, 1.16859539e-04]
, [2.10366366e+00, 3.88773169e-01, 1.13307266e-04, 2.26047209e-06]]"
"[1, 1, 1, 0, 1]","[[8.92368723, 8.22445055, 7.34139323]]","[[0.00000000e+00, 1.68450431e+01, 0.00000000e+00, 2.86026262e-02]
, [5.28412008e+00, 1.91056301e+00, 7.56311645e-04, 7.07294252e-05]
, [1.96309838e+00, 4.92813905e-01, 7.19611493e-05, 2.96968258e-06]]"
"[1, 1, 1, 1, 0]","[[8.92015053, 8.16392214, 7.36401812]]","[[0.00000000e+00, 1.75387301e+01, 0.00000000e+00, 3.12066228e-02]
, [5.11932361e+00, 2.36080608e+00, 8.70160096e-04, 1.44697121e-04]
, [2.14406166e+00, 6.34919040e-01, 9.05973270e-05, 5.57424041e-06]]"
"[1, 1, 1, 1, 1]","[[8.92014714, 8.12337685, 7.37425291]]","[[0.00000000e+00, 2.18272436e+01, 0.00000000e+00, 5.12509286e-02]
, [5.09829362e+00, 1.70399575e+00, 8.94536112e-04, 8.07998607e-05]
, [2.28863394e+00, 6.72231093e-01, 1.12719059e-04, 7.07058251e-06]]"
"[1, 1, 2, 0, 0]","[[8.91865315, 8.24987478, 7.45965229]]","[[0.00000000e+00, 1.29784969e+01, 0.00000000e+00, 1.65449656e-02]
, [5.51610530e+00, 2.76783790e+00, 1.04305382e-03, 2.05177211e-04]
, [2.24082059e+00, 5.70440821e-01, 9.90685810e-05, 4.63156603e-06]]"
"[1, 1, 2, 0, 1]","[[8.92142174, 8.09754135, 7.28245986]]","[[0.00000000e+00, 1.50325842e+01, 0.00000000e+00, 2.22610137e-02]
, [4.97355534e+00, 1.68823295e+00, 9.06106853e-04, 7.96232977e-05]
, [1.99397850e+00, 3.96990599e-01, 9.87540114e-05, 1.90153442e-06]]"
"[1, 1, 2, 1, 0]","[[8.92114003, 8.28248837, 7.38133572]]","[[0.00000000e+00, 1.76477624e+01, 0.00000000e+00, 3.32838470e-02]
, [5.58683359e+00, 1.92555825e+00, 9.13500007e-04, 8.50725658e-05]
, [2.22743764e+00, 4.74017346e-01, 9.28867559e-05, 3.57510374e-06]]"
"[1, 1, 2, 1, 1]","[[8.92297259, 8.18744456, 7.38813034]]","[[0.00000000e+00, 1.78820869e+01, 0.00000000e+00, 3.29756378e-02]
, [5.18942980e+00, 1.87530196e+00, 8.35237947e-04, 9.43392714e-05]
, [2.19898891e+00, 4.79199899e-01, 1.18236057e-04, 3.16311000e-06]]"
"[1, 2, 0, 0, 0]","[[8.92549135, 8.1704157, 7.37887958]]","[[0.00000000e+00, 1.57469928e+01, 0.00000000e+00, 2.55113614e-02]
, [5.42886924e+00, 2.34353677e+00, 9.53352097e-04, 1.47346892e-04]
, [2.00456690e+00, 6.14011529e-01, 7.40520942e-05, 5.63172205e-06]]"
"[1, 2, 0, 0, 1]","[[8.92777151, 8.21426044, 7.14429608]]","[[0.00000000e+00, 1.61328504e+01, 0.00000000e+00, 2.63418392e-02]
, [5.37848104e+00, 2.48142242e+00, 9.33771776e-04, 1.72575819e-04]
, [2.05064801e+00, 5.43411256e-01, 1.41035226e-04, 5.80365337e-06]]"
"[1, 2, 0, 1, 0]","[[8.92352301, 8.2117726, 7.08777037]]","[[0.00000000e+00, 1.70502983e+01, 0.00000000e+00, 2.99865914e-02]
, [5.49689183e+00, 2.50896197e+00, 1.12043903e-03, 1.65595639e-04]
, [1.90627775e+00, 4.26629242e-01, 1.39766244e-04, 2.81399703e-06]]"
"[1, 2, 0, 1, 1]","[[8.92601642, 8.11937846, 7.3715755, ]]","[[0.00000000e+00, 1.94607321e+01, 0.00000000e+00, 3.84950102e-02]
, [5.00549235e+00, 1.90572091e+00, 8.30581924e-04, 9.51482495e-05]
, [1.94675221e+00, 4.22009661e-01, 7.82676436e-05, 2.16608943e-06]]"
"[1, 2, 1, 0, 0]","[[8.92935653, 8.14136857, 7.07223313]]","[[0.00000000e+00, 1.84860501e+01, 0.00000000e+00, 3.52111525e-02]
, [4.79052163e+00, 2.38150125e+00, 7.49703615e-04, 1.51174160e-04]
, [1.76278122e+00, 5.23886378e-01, 8.76312637e-05, 4.68989907e-06]]"
"[1, 2, 1, 0, 1]","[[8.92371549, 8.20939959, 7.34202311]]","[[0.00000000e+00, 1.60589356e+01, 0.00000000e+00, 2.70450237e-02]
, [5.32294753e+00, 2.51729676e+00, 9.48890411e-04, 1.69330122e-04]
, [2.12029727e+00, 7.32777320e-01, 9.23302181e-05, 8.64581474e-06]]"
"[1, 2, 1, 1, 0]","[[8.92715949, 8.21645933, 7.37651357]]","[[0.00000000e+00, 1.58457831e+01, 0.00000000e+00, 2.47906853e-02]
, [5.17953721e+00, 2.67671485e+00, 8.17345614e-04, 1.76434382e-04]
, [1.89470607e+00, 5.19909426e-01, 5.72034167e-05, 3.97188468e-06]]"
"[1, 2, 1, 1, 1]","[[8.91845213, 8.10278889, 7.21925686]]","[[0.00000000e+00, 1.86012704e+01, 0.00000000e+00, 3.56189499e-02]
, [4.87910191e+00, 2.07960626e+00, 8.36037530e-04, 1.32392424e-04]
, [1.98294883e+00, 4.85874009e-01, 9.21602679e-05, 4.36389405e-06]]"
"[1, 2, 2, 0, 0]","[[8.92223374, 8.2458789, 7.08194119]]","[[0.00000000e+00, 2.05681619e+01, 0.00000000e+00, 4.58407691e-02]
, [5.50559948e+00, 2.06367481e+00, 9.12610568e-04, 1.06585957e-04]
, [1.94788504e+00, 3.98480691e-01, 1.33248472e-04, 3.31466203e-06]]"
"[1, 2, 2, 0, 1]","[[8.92576807, 8.25021175, 7.32149512]]","[[0.00000000e+00, 1.26908373e+01, 0.00000000e+00, 1.63242347e-02]
, [5.32452269e+00, 1.55619740e+00, 8.51390389e-04, 5.27363030e-05]
, [2.04776894e+00, 3.93006556e-01, 1.00921733e-04, 1.88812063e-06]]"
"[1, 2, 2, 1, 0]","[[8.92187507, 8.16253144, 7.32260358]]","[[0.00000000e+00, 1.99739677e+01, 0.00000000e+00, 4.15235160e-02]
, [5.21213154e+00, 2.02733430e+00, 9.35845838e-04, 1.11484847e-04]
, [1.97972695e+00, 4.96237400e-01, 7.15659230e-05, 4.14156309e-06]]"
"[1, 2, 2, 1, 1]","[[8.92481457, 8.09242835, 7.19344352]]","[[0.00000000e+00, 1.42708503e+01, 0.00000000e+00, 2.06468644e-02]
, [5.13015696e+00, 1.71962141e+00, 9.59639047e-04, 8.27290996e-05]
, [2.32487314e+00, 5.38204743e-01, 1.64751164e-04, 5.71437515e-06]]"
"[2, 0, 0, 0, 0]","[[8.92234377, 8.18991453, 7.38829881]]","[[0.00000000e+00, 1.81064973e+01, 0.00000000e+00, 3.35560625e-02]
, [5.10210163e+00, 2.70549123e+00, 8.15775490e-04, 1.80747346e-04]
, [2.04028650e+00, 5.85201731e-01, 7.36235627e-05, 4.56384908e-06]]"
"[2, 0, 0, 0, 1]","[[8.9185062, 8.24029446, 7.3208628, ]]","[[0.00000000e+00, 1.67122639e+01, 0.00000000e+00, 2.90724970e-02]
, [5.55728295e+00, 2.55931917e+00, 9.31932868e-04, 1.63949751e-04]
, [2.02397857e+00, 9.45322408e-01, 7.73900586e-05, 1.45452370e-05]]"
"[2, 0, 0, 1, 0]","[[8.9273345, 8.12204541, 7.26062731]]","[[0.00000000e+00, 1.67256280e+01, 0.00000000e+00, 2.74092819e-02]
, [4.80076890e+00, 2.50005948e+00, 8.21066015e-04, 1.90243957e-04]
, [1.83077090e+00, 3.92727084e-01, 6.31730750e-05, 1.95768125e-06]]"
"[2, 0, 0, 1, 1]","[[8.91874565, 8.0598024, 7.05222953]]","[[0.00000000e+00, 1.22525257e+01, 0.00000000e+00, 1.37586581e-02]
, [4.75339030e+00, 2.06951382e+00, 1.01743246e-03, 1.23860997e-04]
, [1.55251953e+00, 4.29758156e-01, 5.36336744e-05, 2.97688887e-06]]"
"[2, 0, 1, 0, 0]","[[8.92337535, 8.21087837, 7.26944689]]","[[0.00000000e+00, 1.53098118e+01, 0.00000000e+00, 2.34787610e-02]
, [5.26959923e+00, 2.86199329e+00, 8.69315430e-04, 2.15850078e-04]
, [2.30866292e+00, 5.97616856e-01, 1.38783030e-04, 6.09259577e-06]]"
"[2, 0, 1, 0, 1]","[[8.91941623, 8.07760564, 7.13166923]]","[[0.00000000e+00, 1.70035364e+01, 0.00000000e+00, 2.91046424e-02]
, [5.16514277e+00, 2.09440416e+00, 1.05982856e-03, 1.40405844e-04]
, [2.14734497e+00, 5.83147172e-01, 1.60737304e-04, 8.69576039e-06]]"
"[2, 0, 1, 1, 0]","[[8.91884232, 8.095448, 7.36116279]]","[[0.00000000e+00, 1.36498936e+01, 0.00000000e+00, 1.82660234e-02]
, [5.03886436e+00, 1.83251938e+00, 8.65906936e-04, 9.59491338e-05]
, [2.18868795e+00, 5.29604014e-01, 1.06020302e-04, 3.99174346e-06]]"
"[2, 0, 1, 1, 1]","[[8.92583662, 8.17219261, 7.36864248]]","[[0.00000000e+00, 1.78343494e+01, 0.00000000e+00, 3.28646783e-02]
, [5.19085463e+00, 1.99341946e+00, 9.17225238e-04, 1.00595998e-04]
, [2.18301512e+00, 4.31858695e-01, 1.02797874e-04, 2.59148036e-06]]"
"[2, 0, 2, 0, 0]","[[8.92457118, 8.18734092, 7.24162358]]","[[0.00000000e+00, 1.60426359e+01, 0.00000000e+00, 2.67525626e-02]
, [5.42427644e+00, 2.64360013e+00, 9.68004498e-04, 2.00708889e-04]
, [2.36707649e+00, 5.48849671e-01, 1.73021447e-04, 5.67625078e-06]]"
"[2, 0, 2, 0, 1]","[[8.91919058, 8.0971824, 7.23168843]]","[[0.00000000e+00, 1.88215986e+01, 0.00000000e+00, 3.66981939e-02]
, [5.15414403e+00, 1.98336854e+00, 1.01191897e-03, 1.19634380e-04]
, [2.17419379e+00, 4.63139391e-01, 1.61662394e-04, 3.39395452e-06]]"
